Hugo_Symbol	Entrez_Gene_Id	TARGET-30-PAAPFA-01	TARGET-30-PACRYY-01	TARGET-30-PACUGP-01	TARGET-30-PADENF-01	TARGET-30-PADIEY-01	TARGET-30-PADLIC-01	TARGET-30-PADLJN-01	TARGET-30-PADLPR-01	TARGET-30-PADMGA-01	TARGET-30-PADMTD-01	TARGET-30-PADPHP-01	TARGET-30-PADSEC-01	TARGET-30-PADUYJ-01	TARGET-30-PAKADI-01	TARGET-30-PAKAFK-01	TARGET-30-PALETP-01	TARGET-30-PALJVX-01	TARGET-30-PALNMX-01	TARGET-30-PALRIA-01	TARGET-30-PAPZYP-01	TARGET-30-PARABN-01	TARGET-30-PARACM-01	TARGET-30-PARAHE-01	TARGET-30-PARCWT-01	TARGET-30-PARDUJ-01	TARGET-30-PAREGK-01	TARGET-30-PARFBW-01	TARGET-30-PARGDJ-01	TARGET-30-PARGUX-01	TARGET-30-PARHYL-01	TARGET-30-PARIKF-01	TARGET-30-PARIKT-01	TARGET-30-PARIRD-01	TARGET-30-PARJAR-01	TARGET-30-PARJTB-01	TARGET-30-PARMFA-01	TARGET-30-PARMTT-01	TARGET-30-PARNCW-01	TARGET-30-PARNEE-01	TARGET-30-PARRBU-01	TARGET-30-PARSEA-01	TARGET-30-PARSHT-01	TARGET-30-PARUXY-01	TARGET-30-PARVME-01	TARGET-30-PARVRR-01	TARGET-30-PARXLM-01	TARGET-30-PARXZR-01	TARGET-30-PASATK-01	TARGET-30-PASAZJ-01	TARGET-30-PASBEN-01	TARGET-30-PASCKI-01	TARGET-30-PASCLP-01	TARGET-30-PASCUF-01	TARGET-30-PASDZJ-01	TARGET-30-PASFRV-01	TARGET-30-PASGPY-01	TARGET-30-PASJYB-01	TARGET-30-PASKJX-01	TARGET-30-PASLGS-01
MYH1	4619	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MYH2	4620	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MYH3	4621	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SCO1	6341	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TMEM220	388335	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
PIRT	644139	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SHISA6	388336	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
DNAH9	1770	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ZNF18	7566	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MAP2K4	6416	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MIR744	100126313	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MYOCD	93649	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ARHGAP44	9912	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ELAC2	60528	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
HS3ST3A1	9955	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CDRT15P1	94158	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
COX10	1352	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CDRT15	146822	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
HS3ST3B1	9953	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CDRT7	94150	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
PMP22	5376	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MIR4731	100616125	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TEKT3	64518	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CDRT4	284040	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CDRT1	374286	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TRIM16	10626	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ZNF286A	57335	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CDRT15P2	644694	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TBC1D26	353149	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MEIS3P1	4213	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ADORA2B	136	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ZSWIM7	125150	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TTC19	54902	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
NCOR1	9611	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
PIGL	9487	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MIR1288	100302124	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CENPV	201161	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
UBB	7314	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TRPV2	51393	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SNORD49B	692087	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SNORD49A	26800	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SNORD65	692106	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ZNF287	57336	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ZNF624	57547	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CCDC144A	9720	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
FAM106CP	100129396	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
USP32P1	162632	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
KRT16P2	400578	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TNFRSF13B	23495	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MPRIP	23164	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
PLD6	201164	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
FLCN	201163	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
COPS3	8533	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
NT5M	56953	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MED9	55090	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
RASD1	51655	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
PEMT	10400	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
RAI1	10743	0	0	2	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SMCR5	140771	0	0	2	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MIR33B	693120	0	0	2	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SREBF1	6720	0	0	2	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TOM1L2	146691	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
LRRC48	83450	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ATPAF2	91647	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
DRG2	1819	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MYO15A	51168	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ALKBH5	54890	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
LLGL1	3996	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
FLII	2314	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TOP3A	7156	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SMCR8	140775	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SHMT1	6470	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
EVPLL	645027	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
LGALS9C	654346	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
USP32P2	220594	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
FAM106A	80039	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
CCDC144B	284047	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TBC1D28	254272	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ZNF286B	729288	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
FOXO3B	2310	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
TRIM16L	147166	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
FBXW10	10517	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
PRPSAP2	5636	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SLC5A10	125206	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
FAM83G	644815	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
GRAPL	400581	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
GRAP	10750	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
EPN2	22905	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
B9D1	27077	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MIR1180	100302256	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MAPK7	5598	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
MFAP4	4239	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
RNF112	7732	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SLC47A1	55244	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0
ALDH3A2	224	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SLC47A2	146802	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ALDH3A1	218	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
ULK2	9706	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
AKAP10	11216	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
SPECC1	92521	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
LGALS9B	284194	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
KRT16P3	644945	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0
